Timestamp,Value,Result
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1192706,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.1203575,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.121372,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.1224115,0,Backward
1728538997.123495,0,Backward
1728538997.123495,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.123964,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.125496,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1267858,0,Backward
1728538997.1294773,0,Backward
1728538997.1294773,0,Backward
1728538997.1294773,0,Backward
1728538997.1294773,0,Backward
1728538997.1294773,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.130324,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1317868,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.1331613,0,Backward
1728538997.13489,0,Backward
1728538997.13489,0,Backward
1728538997.13489,0,Backward
1728538997.13489,0,Backward
1728538997.1356626,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.135773,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1378293,0,Backward
1728538997.1388764,0,Backward
1728538997.1388764,0,Backward
1728538997.1388764,0,Backward
1728538997.1388764,0,Backward
1728538997.1388764,0,Backward
1728538997.1388764,0,Backward
1728538997.1396742,0,Backward
1728538997.1396742,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.139963,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1408262,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.1423955,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.143492,0,Backward
1728538997.1451356,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.1454709,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.147352,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
1728538997.1484544,0,Backward
