Timestamp,Value,Result
1728538895.861577,66,Forward
1728538765.3556185,0,stop
1728538904.022891,10,Forward
1728539042.7264185,34,Backward
1728538765.8491127,0,stop
1728538897.9305153,62,Forward
1728538768.7580614,83,stop
1728539004.5335498,0,Backward
1728538996.857304,0,Backward
1728539006.1017425,35,Backward
1728539063.078957,59,Backward
1728539057.462244,70,Backward
1728538897.515984,67,Forward
1728538991.323467,0,Backward
1728538902.470321,0,Forward
1728538898.1469486,60,Forward
1728539045.001239,62,Backward
1728539064.885038,71,Backward
1728538894.96082,35,Forward
1728538901.182123,0,Forward
1728539010.1757245,60,Backward
1728538996.3306112,59,Backward
1728538991.5043416,0,Backward
1728538891.8269622,23,Forward
1728538892.6780615,65,Forward
1728538948.5288413,0,Forward
1728539057.195004,64,Backward
1728539002.946056,52,Backward
1728538764.062266,0,stop
1728538771.3492928,84,stop
1728539046.1631074,4,Backward
1728539059.8701134,70,Backward
1728538769.5256343,27,stop
1728538770.32942,85,stop
1728539055.38282,72,Backward
1728539056.5124784,70,Backward
1728539012.582611,0,Backward
1728538956.296939,0,Forward
1728539002.9968092,52,Backward
1728539007.6967444,42,Backward
1728539066.2023416,73,Backward
1728538772.9741943,0,stop
1728539051.5199835,72,Backward
1728538892.8293295,64,Forward
1728538959.4316204,0,Forward
1728539047.206385,28,Backward
1728538773.8041992,88,stop
1728538997.9825356,0,Backward
1728538952.8413205,0,Forward
1728538901.545097,0,Forward
1728538772.055627,71,stop
1728539049.2932649,0,Backward
1728539044.7003214,73,Backward
1728539050.9390109,71,Backward
1728539045.6606207,0,Backward
1728539003.8550794,42,Backward
1728538999.039173,64,Backward
1728538953.9732685,0,Forward
1728539010.3377726,60,Backward
1728538771.8981602,0,stop
1728538955.8016732,0,Forward
1728538953.7577858,73,Forward
1728538772.4229524,0,stop
1728539008.0765798,64,Backward
1728538993.9830136,63,Backward
1728538951.9664123,66,Forward
1728538767.046551,0,stop
1728538896.9606593,7,Forward
1728538954.0841234,0,Forward
1728538961.138656,0,Forward
1728538770.035698,83,stop
1728538771.845068,0,stop
1728538772.1456783,83,stop
1728539004.190945,0,Backward
1728538994.6428115,51,Backward
1728539056.663737,69,Backward
1728538768.7358315,79,stop
1728539007.7592256,48,Backward
1728539013.52629,0,Backward
1728538891.721116,22,Forward
1728538895.7887075,66,Forward
1728539051.860539,72,Backward
1728539013.0452707,59,Backward
1728538960.2941976,0,Forward
1728538768.7861075,81,stop
1728538987.1534114,44,Backward
1728538768.4420512,0,stop
1728539003.0272715,52,Backward
1728538959.872978,0,Forward
1728539044.6798258,72,Backward
1728539001.50736,36,Backward
1728538959.3421926,0,Forward
1728538899.9451308,71,Forward
1728539048.1088488,51,Backward
1728538957.5387084,0,Forward
1728539011.4498484,66,Backward
1728539004.536634,0,Backward
1728538763.4060862,21,stop
1728538768.6918654,87,stop
1728538773.9117615,86,stop
1728538948.5822427,0,Forward
1728539065.135803,70,Backward
1728538897.2712994,65,Forward
1728538772.2172222,83,stop
1728538961.488921,0,Forward
1728539044.89681,70,Backward
1728539014.751148,0,Backward
1728538960.118817,0,Forward
1728538993.02102,36,Backward
1728539058.2937946,69,Backward
1728538957.33108,0,Forward
1728538994.025447,63,Backward
1728538955.8367016,0,Forward
1728538894.80905,36,Forward
1728539056.533718,68,Backward
1728539062.5878108,57,Backward
1728539044.2025166,72,Backward
1728539049.7573192,0,Backward
1728538767.753641,0,stop
1728538772.2230277,81,stop
1728539062.6278372,58,Backward
1728538959.6925364,0,Forward
1728538904.9814432,66,Forward
1728539049.365707,0,Backward
1728539005.8599122,40,Backward
1728539063.9112146,68,Backward
1728539049.949785,0,Backward
1728538892.1046538,35,Forward
1728538890.5830538,47,Forward
1728539009.067066,56,Backward
1728539006.0884078,30,Backward
1728539001.1407692,44,Backward
1728538954.1428893,66,Forward
1728538955.4337754,0,Forward
1728538959.5967884,0,Forward
1728538768.0226536,81,stop
1728538891.1180508,23,Forward
1728539047.2957244,32,Backward
1728538770.755227,0,stop
1728539055.629905,72,Backward
1728539047.4870543,36,Backward
1728538904.080691,11,Forward
1728539051.5509613,72,Backward
1728539013.8251724,60,Backward
1728538765.0842628,0,stop
1728538957.4541974,0,Forward
1728538990.9572148,4,Backward
1728538959.5405257,0,Forward
1728538773.1691573,0,stop
1728538956.2251585,0,Forward
1728539059.483111,71,Backward
1728539041.876288,73,Backward
1728539013.1645536,59,Backward
1728539002.3533516,47,Backward
1728539000.6361933,0,Backward
1728539045.7694974,1,Backward
1728539000.526291,41,Backward
1728539010.232232,60,Backward
1728538950.1966753,60,Forward
1728538900.052359,72,Forward
1728538893.534868,0,Forward
1728538772.2106194,83,stop
1728538767.2780514,44,stop
1728538890.6080542,48,Forward
1728539002.0912097,67,Backward
1728539004.6559305,0,Backward
1728539003.7480228,42,Backward
1728539008.283009,38,Backward
1728538891.7423563,22,Forward
1728538958.0154011,0,Forward
1728538771.6821256,0,stop
1728538997.7587216,56,Backward
1728538899.600471,71,Forward
1728538952.65477,56,Forward
1728539048.001433,51,Backward
1728539013.4798028,0,Backward
1728538892.332806,39,Forward
1728538953.10879,0,Forward
1728538956.9552653,0,Forward
1728539066.2253118,73,Backward
1728539049.6234324,0,Backward
1728538990.9254434,2,Backward
1728539053.7483685,63,Backward
1728538900.2374947,67,Forward
1728538961.267224,0,Forward
1728538894.11099,18,Forward
1728539004.8230753,55,Backward
1728538895.2477286,69,Forward
1728538763.886712,0,stop
1728539014.2140465,60,Backward
1728538768.133148,49,stop
1728538950.7398286,52,Forward
1728539043.097802,48,Backward
1728539044.091965,73,Backward
1728538894.8434024,35,Forward
1728538997.319727,0,Backward
1728538996.8262105,0,Backward
1728539057.739052,71,Backward
1728538948.0747428,0,Forward
1728539009.326649,63,Backward
1728538988.013268,56,Backward
1728538949.0211496,0,Forward
1728538899.860947,71,Forward
1728539065.8694546,71,Backward
1728538906.4200258,0,Forward
1728538958.7821827,0,Forward
1728538773.522665,0,stop
1728538901.4691706,0,Forward
1728538891.0937996,22,Forward
1728538961.326999,0,Forward
1728539042.7807934,49,Backward
1728538945.8009048,73,Forward
1728539052.5370417,71,Backward
1728538991.0222876,59,Backward
1728539055.0775406,63,Backward
1728539055.418049,72,Backward
1728538766.4455323,28,stop
1728538763.2206323,0,stop
1728538903.07311,14,Forward
1728538987.4659684,48,Backward
1728538905.0108702,73,Forward
1728539052.7032382,68,Backward
1728539062.2612112,68,Backward
1728539048.5631,72,Backward
1728539063.9051936,68,Backward
1728539055.1355965,72,Backward
1728539048.495628,72,Backward
1728539064.150014,69,Backward
1728538998.0726824,3,Backward
1728538765.8621635,0,stop
1728538997.2438133,0,Backward
1728538903.8932033,10,Forward
1728538905.520429,71,Forward
1728538987.8171372,56,Backward
1728538893.7132936,15,Forward
1728539043.5125363,72,Backward
1728538949.7227194,60,Forward
1728538991.329533,0,Backward
1728538765.2443538,0,stop
1728538773.5724883,71,stop
1728539047.9974248,51,Backward
1728538772.3871207,0,stop
1728538899.919402,71,Forward
1728539059.940814,70,Backward
1728538896.5147457,16,Forward
1728538995.028089,63,Backward
1728539062.5825996,56,Backward
1728538953.6810944,73,Forward
1728538946.49115,71,Forward
1728538997.6180842,56,Backward
1728538901.893217,36,Forward
1728539061.3974617,70,Backward
1728538767.8233595,64,stop
1728538897.480632,67,Forward
1728539042.2543683,73,Backward
1728539046.3180635,70,Backward
1728539011.5135922,67,Backward
1728539059.971115,71,Backward
1728538766.1018186,0,stop
1728539006.5515735,33,Backward
1728538945.0567229,73,Forward
1728538773.7297888,83,stop
1728538773.695843,76,stop
1728538906.022043,0,Forward
1728539007.4428043,42,Backward
1728538900.769776,67,Forward
1728539058.7366168,67,Backward
1728538773.359173,48,stop
1728539043.9638016,72,Backward
1728539000.3927052,0,Backward
1728539065.771071,71,Backward
1728539052.7869308,68,Backward
1728538905.395452,71,Forward
1728539042.3170254,73,Backward
1728538897.214682,7,Forward
1728539007.8107562,47,Backward
1728538905.411261,71,Forward
1728538767.3806736,0,stop
1728538900.194628,71,Forward
1728539042.2764122,73,Backward
1728538950.4741735,60,Forward
1728538901.6559236,39,Forward
1728539002.8510563,42,Backward
1728539064.983736,71,Backward
1728538953.3747349,71,Forward
1728538995.1055927,64,Backward
1728538955.9505796,0,Forward
1728538947.0576944,75,Forward
1728538993.1845329,43,Backward
1728538765.7701013,0,stop
1728538957.845446,0,Forward
1728538773.103407,0,stop
1728539052.2914517,71,Backward
1728538768.770625,79,stop
1728539054.380775,0,Backward
1728538898.042622,61,Forward
1728538893.843645,9,Forward
1728539060.4757948,69,Backward
1728539001.5150063,16,Backward
1728538961.0469592,0,Forward
1728538768.058217,82,stop
1728539051.8718836,72,Backward
1728538958.77333,0,Forward
1728539009.643155,64,Backward
1728538997.231397,0,Backward
1728538892.1634212,33,Forward
1728538946.10475,75,Forward
1728538894.9060235,35,Forward
1728539009.3055933,56,Backward
1728539004.0539844,42,Backward
1728538902.0721824,40,Forward
1728539051.1433818,72,Backward
1728539003.3339145,52,Backward
1728539052.6370587,67,Backward
1728538765.1332197,9,stop
1728538897.910181,62,Forward
1728538992.0094314,54,Backward
1728538957.7886555,0,Forward
1728539063.3878472,67,Backward
1728539009.944928,60,Backward
1728538763.9518588,0,stop
1728539046.5356286,58,Backward
1728538765.1670122,50,stop
1728538993.8997614,0,Backward
1728539049.56611,0,Backward
1728539010.3482587,58,Backward
1728539063.2301033,67,Backward
1728538772.6548731,0,stop
1728538893.1160712,61,Forward
1728538768.1511557,80,stop
1728538766.8840394,0,stop
1728539003.02879,52,Backward
1728539057.380761,70,Backward
1728538998.6978283,0,Backward
1728538987.318549,39,Backward
1728538763.1322083,38,stop
1728538768.8215334,84,stop
1728538949.952699,59,Forward
1728538769.5356555,0,stop
1728538903.7024548,11,Forward
1728538956.7127066,0,Forward
1728539061.9759426,70,Backward
1728538773.2715702,0,stop
1728539051.44877,72,Backward
1728538905.1109712,72,Forward
1728538950.3009796,73,Forward
1728538900.206063,70,Forward
1728538764.7858508,7,stop
1728539043.292771,36,Backward
1728539010.8014767,56,Backward
1728538764.863279,86,stop
1728538954.022279,0,Forward
1728539002.2900536,67,Backward
1728539008.6326826,36,Backward
1728539042.1190248,75,Backward
1728538961.4967985,0,Forward
1728538997.3585196,57,Backward
1728539006.3043325,32,Backward
1728539014.0311906,59,Backward
1728538946.7299562,71,Forward
1728538947.3144956,73,Forward
1728539010.6702366,56,Backward
1728538999.907704,0,Backward
1728538958.3806849,0,Forward
1728539047.664508,51,Backward
1728538772.084196,83,stop
1728538955.160019,0,Forward
1728538767.2088385,51,stop
1728538765.57894,0,stop
1728539059.9733362,70,Backward
1728539010.585785,56,Backward
1728538989.427224,0,Backward
1728538951.6058052,62,Forward
1728538764.130643,20,stop
1728539011.0667987,56,Backward
1728538889.6038835,14,Forward
1728538767.893157,82,stop
1728538764.3708563,0,stop
1728538768.9516778,83,stop
1728539063.0410724,58,Backward
1728539064.0218732,68,Backward
1728539066.0282938,71,Backward
1728539008.0859072,65,Backward
1728538893.2506068,51,Forward
1728538903.289222,13,Forward
1728539002.576701,42,Backward
1728538959.5352633,0,Forward
1728538957.5789957,0,Forward
1728539049.5230927,0,Backward
1728538946.7987382,74,Forward
1728538766.045684,0,stop
1728538770.9839945,83,stop
1728538897.939773,62,Forward
1728538766.045684,0,stop
1728538955.2506433,0,Forward
1728539005.843285,43,Backward
1728539008.5081997,39,Backward
1728538766.5470746,59,stop
1728539056.5150733,68,Backward
1728538763.4383066,0,stop
1728538763.3906689,0,stop
1728538773.7210927,7,stop
1728538894.8262546,36,Forward
1728538952.2425554,52,Forward
1728538763.3492434,84,stop
1728539015.009164,54,Backward
1728538900.191297,70,Forward
1728539048.158282,50,Backward
1728538900.144956,71,Forward
1728538903.4162176,13,Forward
1728538894.1475406,18,Forward
1728538986.935885,0,Backward
1728539050.7122383,70,Backward
1728538891.7939508,22,Forward
1728538995.975767,57,Backward
1728538902.970702,13,Forward
1728538771.4616494,85,stop
1728538772.5370748,0,stop
1728538998.5258577,0,Backward
1728538769.7321336,0,stop
1728539043.7203164,72,Backward
1728538987.5208163,51,Backward
1728538897.120533,7,Forward
1728539058.2206662,69,Backward
1728539063.1508183,68,Backward
1728538765.572944,78,stop
1728539049.034088,73,Backward
1728539043.0616815,38,Backward
1728539014.0915475,58,Backward
1728538895.285017,67,Forward
1728538994.2530055,62,Backward
1728538958.2902155,0,Forward
1728538955.665376,0,Forward
1728539063.8983066,68,Backward
1728538899.043586,0,Forward
1728539063.1008632,58,Backward
1728538767.002146,81,stop
1728538992.5591154,0,Backward
1728539065.1570048,71,Backward
1728539047.3616834,24,Backward
1728538953.1137967,0,Forward
1728538957.2555048,0,Forward
1728538773.499966,85,stop
1728538956.3273263,0,Forward
1728539061.7974224,70,Backward
1728539063.750767,68,Backward
1728538766.156109,83,stop
1728539011.88833,0,Backward
1728538891.4854012,23,Forward
1728539050.5635254,70,Backward
1728538769.078585,79,stop
1728538766.2306972,83,stop
1728538766.7791564,14,stop
1728538902.3518963,0,Forward
1728538998.8795705,0,Backward
1728539053.0922346,67,Backward
1728538765.552984,53,stop
1728539006.9617462,70,Backward
1728538954.810832,0,Forward
1728538986.858539,0,Backward
1728538955.0548165,0,Forward
1728539057.9656856,70,Backward
1728539049.960022,71,Backward
1728539054.9254107,62,Backward
1728539041.8446195,73,Backward
1728538764.230669,0,stop
1728538991.8792057,52,Backward
1728538948.3681145,0,Forward
1728538763.1710806,50,stop
1728539046.683547,59,Backward
1728538997.6938114,56,Backward
1728539013.056764,59,Backward
1728538771.4616494,85,stop
1728538772.296383,0,stop
1728538772.9741943,0,stop
1728538955.869521,0,Forward
1728539004.0957284,41,Backward
1728539008.6433172,36,Backward
1728538993.5140522,0,Backward
1728538889.813773,13,Forward
1728538763.394236,0,stop
1728538961.189515,0,Forward
1728539045.1993148,60,Backward
1728538763.4270723,0,stop
1728538956.492061,0,Forward
1728538991.8844495,52,Backward
1728539005.2631583,0,Backward
1728538952.199435,51,Forward
1728538989.5320432,0,Backward
1728538998.9910765,0,Backward
1728538953.827574,73,Forward
1728539011.3566663,66,Backward
1728539045.380928,62,Backward
1728538903.5969076,12,Forward
1728538768.1182604,86,stop
1728538995.478575,63,Backward
1728539042.7990918,49,Backward
1728538905.936012,0,Forward
1728538893.3185017,3,Forward
1728539053.783116,63,Backward
1728539044.208383,72,Backward
1728539011.2527258,67,Backward
1728538897.307918,67,Forward
1728538773.4888504,50,stop
1728539004.9409132,55,Backward
1728538947.497038,56,Forward
1728539013.4388316,0,Backward
1728538768.1212616,67,stop
1728538773.059897,0,stop
1728538892.2948346,39,Forward
1728538893.214309,49,Forward
1728539062.3940434,69,Backward
1728539044.280999,73,Backward
1728538770.4048576,87,stop
1728538768.6099038,86,stop
1728538946.2946136,71,Forward
1728538992.4343338,0,Backward
1728538894.1616683,17,Forward
1728539045.1656911,62,Backward
1728539046.3718665,60,Backward
1728538998.0367734,0,Backward
1728538901.2799125,0,Forward
1728539055.112965,72,Backward
1728539059.1709712,69,Backward
1728538989.2217703,0,Backward
1728538954.8241513,0,Forward
1728539011.014531,56,Backward
1728538769.926881,0,stop
1728538773.522665,79,stop
1728538773.9806557,0,stop
1728538960.5631702,0,Forward
1728539053.0259607,68,Backward
1728539048.1821487,51,Backward
1728538956.0517817,0,Forward
1728538959.7568214,0,Forward
1728539065.833516,71,Backward
1728538989.3087542,0,Backward
1728539048.2888248,72,Backward
1728538998.8866918,0,Backward
1728539045.0414357,63,Backward
1728538954.5951211,67,Forward
1728538897.0211563,7,Forward
1728538991.758967,59,Backward
1728538896.4834137,16,Forward
1728539009.4890485,65,Backward
1728538769.1871617,87,stop
1728538946.3059933,70,Forward
1728539044.5921383,72,Backward
1728538772.2772124,86,stop
1728539062.6240304,57,Backward
1728539010.965319,56,Backward
1728538993.399394,0,Backward
1728538769.595768,0,stop
1728539051.2182808,72,Backward
1728538893.6328294,1,Forward
1728538766.0429213,0,stop
1728538764.5906658,31,stop
1728538951.0499754,50,Forward
1728538944.8567166,73,Forward
1728539058.537958,67,Backward
1728539011.5639453,67,Backward
1728539001.9500237,67,Backward
1728538769.7398028,0,stop
1728538772.6722915,0,stop
1728538988.501799,57,Backward
1728538960.6967309,0,Forward
1728538992.1087134,0,Backward
1728538959.85424,0,Forward
1728539042.3133729,73,Backward
1728538960.4162395,0,Forward
1728539001.833661,67,Backward
1728539000.7882075,0,Backward
1728539045.352237,62,Backward
1728538768.0624044,81,stop
1728539062.0778315,69,Backward
1728538902.2315354,0,Forward
1728538905.104818,72,Forward
1728538990.3437388,0,Backward
1728538998.6259391,0,Backward
1728538768.3438144,0,stop
1728538903.3641577,13,Forward
1728539003.067161,51,Backward
1728538771.544997,85,stop
1728538771.106512,47,stop
1728539049.2481158,73,Backward
1728539009.8182936,64,Backward
1728538994.9243026,51,Backward
1728539042.818725,38,Backward
1728539062.4565997,69,Backward
1728539013.94928,60,Backward
1728538770.1461675,60,stop
1728538960.1160483,0,Forward
1728539063.798801,68,Backward
1728539048.4933803,72,Backward
1728538950.0427256,59,Forward
1728539061.9733238,69,Backward
1728538954.4284794,66,Forward
1728539053.502239,63,Backward
1728538897.946762,61,Forward
1728539007.3096616,41,Backward
1728538773.9561093,84,stop
1728539062.5600193,57,Backward
1728538766.1906204,84,stop
1728539059.6228137,70,Backward
1728538906.2249844,0,Forward
1728539043.081432,40,Backward
1728539044.6173804,72,Backward
1728538991.369809,0,Backward
1728539046.2055883,3,Backward
1728539060.070789,69,Backward
1728538771.0408895,47,stop
1728538947.4809277,56,Forward
1728538768.6299975,79,stop
1728539004.9559653,56,Backward
1728538905.3407798,72,Forward
1728538893.684011,0,Forward
1728539012.088338,0,Backward
1728539045.360242,63,Backward
1728539012.2482376,0,Backward
1728538947.1657226,73,Forward
1728538994.628098,48,Backward
1728539005.19941,0,Backward
1728539002.9708345,52,Backward
1728539001.4547768,39,Backward
1728539005.533063,41,Backward
1728538994.2879002,63,Backward
1728538770.301188,87,stop
1728538902.4654589,0,Forward
1728539044.8593483,70,Backward
1728538896.446648,16,Forward
1728538953.3178835,71,Forward
1728538997.1119003,0,Backward
1728538770.9264767,0,stop
1728539006.8167503,70,Backward
1728539055.4120457,72,Backward
1728538898.0932865,60,Forward
1728538946.7760935,74,Forward
1728539008.0388594,65,Backward
1728538764.8718212,82,stop
1728538773.0506413,0,stop
1728538892.220787,35,Forward
1728538948.4193254,0,Forward
1728539013.1619425,58,Backward
1728538991.4288793,1,Backward
1728538770.240821,44,stop
1728539063.3799405,67,Backward
1728538956.9914763,0,Forward
1728539006.4582314,33,Backward
1728538952.042869,65,Forward
1728539006.3082592,28,Backward
1728539060.1186848,68,Backward
1728539059.4943452,71,Backward
1728539013.430349,0,Backward
1728539062.956669,57,Backward
1728538768.0821223,82,stop
1728538944.6697595,71,Forward
1728538987.2084527,44,Backward
1728539046.3793812,61,Backward
1728538952.6932416,50,Forward
1728538767.02363,70,stop
1728538765.205655,0,stop
1728538899.8413258,71,Forward
1728538947.985909,0,Forward
1728538959.242642,0,Forward
1728538893.7410402,9,Forward
1728538901.4190917,0,Forward
1728538987.0657015,57,Backward
1728538769.7321336,0,stop
1728539041.8343077,73,Backward
1728538995.889289,61,Backward
1728539051.720423,72,Backward
1728538773.343007,85,stop
1728538955.246873,0,Forward
1728538957.3773713,0,Forward
1728538900.835714,67,Forward
1728538986.6756656,0,Backward
1728538769.335871,0,stop
1728539053.4770207,63,Backward
1728538765.546208,83,stop
1728539001.1424944,42,Backward
1728538992.8169727,36,Backward
1728538889.7604256,14,Forward
1728539000.7846546,0,Backward
1728539013.8492303,60,Backward
1728539010.2936006,59,Backward
1728538770.035698,60,stop
1728539055.098187,72,Backward
1728539008.908761,56,Backward
1728539065.7665558,71,Backward
1728538960.681281,0,Forward
1728539052.664064,68,Backward
1728539049.8948164,0,Backward
1728538766.970842,78,stop
1728538956.9256728,0,Forward
1728539048.8347173,73,Backward
1728538900.9452631,0,Forward
1728539064.6097584,71,Backward
1728538953.8306592,73,Forward
1728538990.327011,0,Backward
1728538988.2290244,56,Backward
1728538905.1251812,71,Forward
1728538772.0508597,86,stop
1728539005.3132043,51,Backward
1728538998.921168,0,Backward
1728539063.9074368,70,Backward
1728538988.6410089,56,Backward
1728538768.4119222,0,stop
1728538765.5060885,83,stop
1728538770.412346,85,stop
1728538896.0581276,16,Forward
1728538766.663439,62,stop
1728538950.021631,51,Forward
1728538892.2744176,39,Forward
1728538765.265865,0,stop
1728539057.1792295,65,Backward
1728538769.7306435,0,stop
1728539001.859784,67,Backward
1728539052.468024,71,Backward
1728538767.4529548,0,stop
1728539044.3547294,73,Backward
1728538773.4722211,0,stop
1728538999.6986113,0,Backward
1728539049.1664882,73,Backward
1728539005.554381,44,Backward
1728539052.1939073,71,Backward
1728538952.305733,53,Forward
1728538769.6230917,0,stop
1728538891.6139994,21,Forward
1728538946.0880835,73,Forward
1728539055.456008,72,Backward
1728539049.5130875,0,Backward
1728538948.167433,0,Forward
1728539007.4778962,42,Backward
1728538896.620484,7,Forward
1728539061.7217147,70,Backward
1728539052.8272483,68,Backward
1728539048.5631,73,Backward
1728539011.4120038,66,Backward
1728539062.7494326,57,Backward
1728538899.1312726,0,Forward
1728538960.141301,0,Forward
1728539002.5983188,32,Backward
1728538993.9629223,64,Backward
1728539013.991777,60,Backward
1728539002.761346,33,Backward
1728539042.818725,44,Backward
1728539012.6168015,0,Backward
1728539057.725548,70,Backward
1728538768.822537,0,stop
1728538771.6007075,46,stop
1728539062.4440029,70,Backward
1728538955.17195,0,Forward
1728538905.2460215,71,Forward
1728538996.9763827,0,Backward
1728538767.2270904,0,stop
1728539042.0554826,73,Backward
1728538901.251962,0,Forward
1728539057.7619395,71,Backward
1728538957.5998423,0,Forward
1728538892.3313034,38,Forward
1728539014.7238202,0,Backward
1728538995.809542,61,Backward
1728538955.276711,0,Forward
1728539064.5445237,70,Backward
1728538953.4350078,71,Forward
1728538955.9505796,0,Forward
1728539011.9247084,0,Backward
1728538960.9342563,0,Forward
1728539012.6848,0,Backward
1728538945.6728957,73,Forward
1728538958.1838934,0,Forward
1728539061.087666,69,Backward
1728539063.7758749,70,Backward
1728539061.9691625,69,Backward
1728539063.170904,67,Backward
1728538953.7380788,73,Forward
1728538947.5350146,46,Forward
1728539004.9703355,56,Backward
1728538949.7827532,50,Forward
1728538949.950292,43,Forward
1728538765.1352408,0,stop
1728538961.6988344,0,Forward
1728539064.96939,71,Backward
1728538774.034199,0,stop
1728538771.003931,83,stop
1728539005.0033925,54,Backward
1728539066.1730628,73,Backward
1728539044.3912137,72,Backward
1728538765.7006314,44,stop
1728538772.9216542,0,stop
1728539064.3157036,71,Backward
1728539052.9276464,68,Backward
1728539057.7701406,71,Backward
1728539015.0914414,54,Backward
1728538947.1313622,73,Forward
1728539050.464357,70,Backward
1728538902.5090334,0,Forward
1728538948.4123018,0,Forward
1728538945.521488,74,Forward
1728538892.9565415,52,Forward
1728538957.6651702,0,Forward
1728539058.289002,70,Backward
1728538989.165468,0,Backward
1728538950.868425,68,Forward
1728538904.4817438,65,Forward
1728538946.267061,71,Forward
1728538767.339623,0,stop
1728538764.126752,20,stop
1728539061.4509876,70,Backward
1728538773.4383528,0,stop
1728538763.9356427,0,stop
1728539007.7025063,43,Backward
1728538772.230648,85,stop
1728539066.1697054,73,Backward
1728539014.6542022,0,Backward
1728538950.706082,52,Forward
1728539003.9864657,41,Backward
1728538773.9298291,83,stop
1728539063.3738236,68,Backward
1728538988.1090083,56,Backward
1728539063.3251572,68,Backward
1728538772.2784548,85,stop
1728538995.263288,64,Backward
1728539063.981353,69,Backward
1728539062.5639858,57,Backward
1728539065.5677128,68,Backward
1728538772.162965,71,stop
1728538954.32292,66,Forward
1728538960.1967013,0,Forward
1728538996.4614074,58,Backward
1728539061.4489782,70,Backward
1728538953.2226062,0,Forward
1728539042.4118032,75,Backward
1728539046.9509578,43,Backward
1728538892.15196,33,Forward
1728539057.9487135,70,Backward
1728538957.588731,0,Forward
1728539045.6624243,0,Backward
1728538771.6133895,88,stop
1728539063.429705,67,Backward
1728539005.2050793,0,Backward
1728539054.3462477,0,Backward
1728538906.167,0,Forward
1728539010.710655,56,Backward
1728539012.7295015,0,Backward
1728539002.5842035,42,Backward
1728538901.8858728,39,Forward
1728539064.2829046,70,Backward
1728538905.4369495,71,Forward
1728538954.2136984,67,Forward
1728538768.599994,79,stop
1728538996.2214158,57,Backward
1728538771.1306407,3,stop
1728539002.2077682,68,Backward
1728539044.1935546,72,Backward
1728538954.9988935,0,Forward
1728539013.0417318,59,Backward
1728538773.723104,84,stop
1728539062.024214,69,Backward
1728538768.6561046,88,stop
1728539043.463699,72,Backward
1728539009.4528828,63,Backward
1728538988.3271232,56,Backward
1728539005.069217,56,Backward
1728539062.2746046,68,Backward
1728538988.7620597,56,Backward
1728538947.301318,74,Forward
1728538899.11052,3,Forward
1728538772.0338922,12,stop
1728538768.766154,87,stop
1728539045.5054488,61,Backward
1728538900.6798537,67,Forward
1728538961.6479654,0,Forward
1728539049.3528254,0,Backward
1728538763.3518384,82,stop
1728538902.9595578,14,Forward
1728538891.6009028,22,Forward
1728538987.5299723,53,Backward
1728539050.7522907,70,Backward
1728538769.661569,0,stop
1728538904.7502446,64,Forward
1728538769.0115223,87,stop
1728539009.715508,63,Backward
1728538906.029054,0,Forward
1728538902.4933472,0,Forward
1728539063.465451,67,Backward
1728539012.8251958,0,Backward
1728538953.9929228,0,Forward
1728538956.5751154,0,Forward
1728539061.915499,70,Backward
1728539052.0606823,71,Backward
1728538893.2348795,44,Forward
1728538771.3884692,83,stop
1728539056.0482106,72,Backward
1728539005.599196,40,Backward
1728538765.0822544,68,stop
1728538764.5442932,0,stop
1728538763.725788,0,stop
1728539003.019013,52,Backward
1728539060.8869288,69,Backward
1728538951.372138,63,Forward
1728538996.0934217,59,Backward
1728538889.7640605,13,Forward
1728538773.7379785,80,stop
1728538763.0577805,0,stop
1728539043.200119,48,Backward
1728539005.6329546,43,Backward
1728539003.1761467,52,Backward
1728539002.1573548,68,Backward
1728539060.8842168,70,Backward
1728539003.281132,51,Backward
1728538946.2806828,71,Forward
1728539001.2387085,42,Backward
1728539056.663737,68,Backward
1728539057.0989676,64,Backward
1728538771.9306626,0,stop
1728538991.329533,3,Backward
1728538768.6299975,79,stop
1728538957.179552,0,Forward
1728539000.3491502,0,Backward
1728539059.1188254,68,Backward
1728538993.8193984,0,Backward
1728539007.5748985,42,Backward
1728539057.336446,71,Backward
1728538998.262875,0,Backward
1728538949.6746588,53,Forward
1728539047.216531,41,Backward
1728539011.6636574,66,Backward
1728538890.539204,47,Forward
1728539046.8640866,43,Backward
1728539000.307481,0,Backward
1728539052.7032382,68,Backward
1728539006.8267725,70,Backward
1728538763.9919145,0,stop
1728539060.3383384,68,Backward
1728538895.3728602,66,Forward
1728539005.4958231,41,Backward
1728538895.477866,67,Forward
1728538959.1277747,0,Forward
1728538905.3797972,71,Forward
1728538899.2383902,0,Forward
1728539004.6676528,0,Backward
1728538997.3097324,0,Backward
1728538769.9356842,0,stop
1728539055.513451,72,Backward
1728538905.9455168,0,Forward
1728539055.694094,73,Backward
1728539064.3368804,71,Backward
1728539013.567443,0,Backward
1728538763.5489898,86,stop
1728538767.056018,0,stop
1728538767.6598346,65,stop
1728538948.738225,0,Forward
1728539013.609712,0,Backward
1728539007.7592256,48,Backward
1728538765.5872147,56,stop
1728538765.8506608,0,stop
1728539061.2767794,69,Backward
1728538996.0404017,59,Backward
1728538773.919116,87,stop
1728539044.2613363,73,Backward
1728538958.520801,0,Forward
1728539014.6645992,0,Backward
1728538894.902835,36,Forward
1728538960.9135127,0,Forward
1728538895.5911846,68,Forward
